Date,Hashtags,Mentions,Permalink,Retweets,Text,To,TweetID,Unnamed: 0
2020-07-20 20:19:30+00:00,#COVID #HealthCareInAmerica,,https://twitter.com/arkanjil/status/1285308372451909632,0,"My mothers nursing home wants to turn her out, after their first #COVID exposure and her dementia induced wandering habits clash- she keeps messing with their limited PPE supplies. It was inevitable as her dementia deepened, but now of all times?? #HealthCareInAmerica",,1285308372451909632,5741.0
2020-07-20 20:14:13+00:00,,,https://twitter.com/margyw123/status/1285307043390332930,0,"Absolutely REALLY! Some have dementia and dont understand, they think that family have abandoned them. Ofcourse most of my patients understand about covid and how low the death rate is, in reality. Cuomo has a lot to answer for though, research everything you can.",DDuffy54,1285307043390332930,5742.0
2020-07-20 19:37:07+00:00,,,https://twitter.com/BBunny325/status/1285297705472983041,0,"A week ago I was made aware of my grandmother's declining health situation with late stage dementia, something with no cure or prevention at this time, and deeply saddening. I hadn't of been able to of visited her due to covid for a few months, and phone usage over there (1/?)",,1285297705472983041,5744.0
2020-07-20 19:35:27+00:00,,,https://twitter.com/SilkCutBlue/status/1285297285988065280,0,"Yes, so many and people posted death certs on here. My experience, very frail, very elderly bedridden lady being nursed in terminal care for cancer... COVID. Aunt of cousin, severe dementia, stopped eating. Cousin at bedside night before death... COVID. 🙄",Clive752,1285297285988065280,5745.0
2020-07-20 19:31:56+00:00,,,https://twitter.com/SporkenWord/status/1285296401983983616,0,"COVID conversations in my house sound like that. Today I could not remember the word for vertigo. Q. ""what is that condition that affects your inner ear where it seems like you're out of balance?"" A. ""Pre-senile dementia""",emilynussbaum,1285296401983983616,5746.0
2020-07-20 18:03:22+00:00,#Brookdale #personcenteredcare #dementiacare #alzheimerscare,,https://twitter.com/JulietHolt/status/1285274114148769792,0,Silver linings to COVID-19? Check out my latest blog for my take on the pandemic and person centered dementia care. #Brookdale #personcenteredcare #dementiacare #alzheimerscare,,1285274114148769792,5754.0
2020-07-20 17:32:28+00:00,,,https://twitter.com/MistyBlueAF/status/1285266337380610051,0,Also if my grandma has dementia. And corona virus and she dies. She better damn well be listed as a covid death. You know damn well covid contributed to her dying faster than without. And that’s make u a murderer.,nowthisnews,1285266337380610051,5757.0
2020-07-20 16:51:38+00:00,,,https://twitter.com/JosephBK330/status/1285256061847470085,0,"""COVID-19 has 19 different names. It is what the 19 stands for. I can recite them all, it is how I got a perfect score on my dementia test. Everyone was surprised.""",ParkerMolloy,1285256061847470085,5760.0
2020-07-20 16:25:40+00:00,,,https://twitter.com/JulieRunion/status/1285249527990177793,0,"I don't know if anyone will see this, but my dad's in a nursing home and I just found out he tested positive for COVID. I haven't been able to see him other than facetime since March, and now he's in isolation so I can't even do that. Thank God for dementia. 😕",,1285249527990177793,5762.0
2020-07-20 15:20:47+00:00,,,https://twitter.com/Origandclever/status/1285233196272160769,0,"In Ontario (my province) it’s over 80% of deaths in nursing homes. Average (heavily skewed by the few that live for years) lifespan once in LTC is 2 years and over 70% have dementia. While tragic, one should also look at QALY with covid vs lockdown.",justin_hart,1285233196272160769,5772.0
2020-07-20 14:58:44+00:00,,,https://twitter.com/frodri_023/status/1285227648172556288,0,"Actually, the COVID victims were seniors living in nursing homes in New York, one of them I believe with dementia, and mysteriously ""died"" one with not much diference from the other. Nothing to do with masks. Btw, masks do no good unless your wash your hands and follow a protocol",StarForceHQ1,1285227648172556288,5776.0
2020-07-20 12:57:06+00:00,,,https://twitter.com/VeraLoomis/status/1285197039450697733,0,"The life expectancy in LTC is not even 30 months. You're there to die a slow death from Alzheimer's, basically. My neighbour refused treatment for pneumonia for her husband so he wouldn't have to go to the bitter end. Covid is actually a better death than dementia.",picardonhealth,1285197039450697733,5781.0
2020-07-20 12:14:00+00:00,,,https://twitter.com/mspowers/status/1285186191902543872,0,That was a beautiful tribute. Hit home as I'm losing my mom to dementia and covid isolation. Good vibes to Patrick in this tough time. That was very well said.,2MelissaHolmes,1285186191902543872,5786.0
2020-07-20 11:19:08+00:00,,,https://twitter.com/AMOS007/status/1285172384526413829,0,Two days ago I learned my dad living in snf with dementia was diagnosed with COVID.,Zinthia22191263,1285172384526413829,5792.0
2020-07-20 10:07:28+00:00,,@DementiaUK @DHSCgovuk,https://twitter.com/NeilLancaster15/status/1285154348868214784,0,My father has dementia. I am trying to him into a home as he has deteriorated @DementiaUK . Trying to get a covid test for him@GOVUK @DHSCgovuk What a shambles 😡,,1285154348868214784,5798.0
2020-07-20 10:01:06+00:00,,,https://twitter.com/Toadoftoadhall7/status/1285152748783259652,0,"My neighbour works in a dementia home. 14 residents had covid and recovered. All 14 have since deteriorated markedly with their dementia and are unlikely to last longer, when before they were stable. Covid has long lasting effects and can contribute to their deaths in many ways",Toadoftoadhall7,1285152748783259652,5799.0
2020-07-20 09:58:50+00:00,,,https://twitter.com/soulpractices/status/1285152176055123969,0,"This is my mom. She has vascular dementia. She fractured her femur on Valentines Day. 4 of the 7 women she lived with died of Covid. She had Covid, is on hospice care and now resides in a nursing home. 2 weeks ago we were finally able to begin in person visits. Covid is real. ",arneduncan,1285152176055123969,5800.0
2020-07-20 06:22:27+00:00,,,https://twitter.com/sftballfreak/status/1285097720869339137,0,Please watch this interview. This is proof he makes up his own numbers and facts. He uses data form other countries when it comes to covid and he brags about passing a test tat proves he doesn’t have dementia. My favorite line tho “I look at school” can’t make that ship up,FrenchVanilla96,1285097720869339137,5809.0
2020-07-20 05:03:11+00:00,,,https://twitter.com/jackbro64620073/status/1285077772944244737,0,My friends in law just passed of dementia in Hou-Tx and they told the family she tested pos for Covid but refused to share the testing; The family asked why she wasn't treated and of course no-one could visit even with masks which evry1 knows work 100% right? Death ruled Covid,sfost60,1285077772944244737,5813.0
2020-07-20 03:11:15+00:00,#Covid #dimentia,,https://twitter.com/literateowl/status/1285049605697101824,0,"I finally got to visit my mom today, after months #Covid ( which is now ember here) ..she didn’t know who I was! I’ve survived some shit but this was the hardest day of my life. #dimentia",,1285049605697101824,5819.0
2020-07-20 02:38:25+00:00,,@juuu07 @juuu07,https://twitter.com/k8yderosa/status/1285041340384935936,0,"First I lost my job. Then I lost my cat. Then @juuu07’s dad got covid and chaos ensued. My anxiety and mental state have been all out of whack and to top it all off, found out my grandmother has pancreatic cancer and @juuu07’s grandfather is in the hospital and has dementia...",,1285041340384935936,5820.0
2020-07-20 02:08:59+00:00,,,https://twitter.com/jkbckr/status/1285033936133947393,0,"He did however explicitly point out that he is wrong on the daily death toll of Covid, and that the stupid dementia test is an embarrassing thing to brag about... Two things I didn’t expect from a Fox interviewer. But yeah, I’ll dial my praise back a bit, it’s all relative...",RayRedacted,1285033936133947393,5824.0
2020-07-20 01:13:31+00:00,,,https://twitter.com/mitchell_happy/status/1285019976622059520,0,Tin foil hat theory : maybe the special swabs are tainted w/Covid to purposefully infect portions of population and his dementia mind can't keep a secret - by testing some we ARE creating cases. Lol I know - I've heard some crazy ones lately but I thought of that by myself ha!,TrinityResists,1285019976622059520,5829.0
2020-07-20 00:28:28+00:00,,,https://twitter.com/TomFTL/status/1285008640399695874,1,"Last thing I’m going to say: my elderly mother has the beginnings of dementia and with Covid and financial burdens, I’m struggling as an only child when my grandmother has had 9 to support her. So...no one is immune",Kathy_Bramley,1285008640399695874,5832.0
2020-07-19 22:03:42+00:00,,,https://twitter.com/ufhenderson/status/1284972205303103489,0,"$LadyLaRue. Retired Dec31 to care for dementia parents (Mother in later stages; Father in early-Mid stage). Right now trying to upgrade their home so my husband and I can move in to take care of them. After this COVID scare, moving into a facility is not an option, EVER. 🙏🏽 ",pulte,1284972205303103489,5842.0
2020-07-19 20:59:54+00:00,,,https://twitter.com/redrobboone/status/1284956149457072129,0,Both my parents had dementia and died at 79 and 80. I am also 60! I thought I had 12 years of sanity lef5 but BREXIT and COVID have changed that! ,Snoozette1,1284956149457072129,5844.0
2020-07-19 20:55:55+00:00,,,https://twitter.com/lady_pistons/status/1284955151099482116,0,"It's...hard. My grandma developed dementia prior to Covid,  and  no one could take care of her so my aunt placed her in a nursing facility. Then facility became Covid-positive; my aunt fought to see her. Then gma had a stroke that made her unable to swallow. She passed last night.",catvalente,1284955151099482116,5845.0
2020-07-19 20:53:09+00:00,,,https://twitter.com/JuanSomewhere/status/1284954450809905153,0,My 85 yr old Fox addicted dementia dad looks at one thing: the stock market. Nothing else matters. Because I guess he thinks he’s taking his money with him when he gets Covid and dies.,matthewjdowd,1284954450809905153,5846.0
2020-07-19 20:51:15+00:00,,,https://twitter.com/allum_dan/status/1284953975834529792,0,Struggling to pay my grandmothers nursing home costs due to Covid-19 and anything would help to ensure she still receives all the care and support she needs with her dementia. £DanJAllum,pulte,1284953975834529792,5847.0
2020-07-19 18:58:46+00:00,,,https://twitter.com/phil_saville04/status/1284925668833275906,1,When are you going to let me see my elderly mum Boris who for over 4 months now is lockdown in a Covid free Nursing Home suffering with dementia. I am allowed 1 window visit pw for 15 minutes before a snatch and grab takes place. She is 92. More silence?,BorisJohnson,1284925668833275906,5856.0
2020-07-19 18:39:44+00:00,,,https://twitter.com/bringonthebeer/status/1284920877403054080,0,"That's different from dying *of* covid, but rather dying *with* covid, like my grandfather did. It certainly accelerated his death, but I'd say the cancer and dementia helped. He's still one of the 1547 though.",pooh72wales,1284920877403054080,5859.0
2020-07-19 18:38:49+00:00,,,https://twitter.com/livelovegeek/status/1284920645273317376,0,"Today we got the call that my grandpa tested positive for COVID-19. He has dementia and stage 4 cancer. The next couple weeks are going to be rough 😢 Also - after he fell really hard earlier this week, they let my dad in to visit him. Now he needs to get tested too... 😔 ",livelovegeek,1284920645273317376,5860.0
2020-07-19 18:08:28+00:00,,,https://twitter.com/Tina1wthautism/status/1284913009689853954,0,"I’m so sorry 4 all you are going through. This yr is so bad. My dads in bad shape dementia diagnosed this yr, 1st time 15 1/2 yrs of seizures as of 2day my spec needs son had seizure but he just seized only 5 days ago its bad. Docs R sure my son had covid bad b4 they announced it",FrauddBoss,1284913009689853954,5866.0
2020-07-19 18:04:11+00:00,,,https://twitter.com/bloodtippedears/status/1284911932902965253,0,Why can’t the homes limit visitation to just the POA’s? Test them and let them in. My 93 y/o mom survived COVID but now being isolated might not survive “Flat Affect“. Isolation is terrible for the residents who have dementia.,LarryZook,1284911932902965253,5867.0
2020-07-19 16:29:00+00:00,,,https://twitter.com/bigtoeria/status/1284887977290682371,0,"There was one day where my great-grandpa (79, diabetic, dementia) lost his breath 25 times. That was 25 times we could have potentially lost him. But with the grace of God and the support of our family and his strength he has fully recovered from Covid",,1284887977290682371,5878.0
2020-07-19 16:09:39+00:00,,,https://twitter.com/DutchMatrix6IX/status/1284883109033410560,0,Sorry to your family for that happening. My grandma had dementia but passed a few years ago. Was in LTC. I couldn't imagine her being in a covid LTC this year.,DicksonCider11,1284883109033410560,5880.0
2020-07-19 15:52:20+00:00,,,https://twitter.com/DicksonCider11/status/1284878749738184704,0,"Let me tell you this before I go. My cousin got dementia at a young age. She was dying, in April she hadn't eaten in over a week  and  was about to pass away. 48hrs before dying she tested negative. Her death certificate says covid because she died in a home that had covid in it.",DutchMatrix6IX,1284878749738184704,5884.0
2020-07-19 15:03:47+00:00,,,https://twitter.com/lomelindi12/status/1284866531588026369,0,"It’s when a lot of difficult things happen at once that makes things harder,eh? I’m ok. Sad about my mum - her dementia is much worse since she had Covid.",MrsM_here,1284866531588026369,5886.0
2020-07-19 14:50:24+00:00,,,https://twitter.com/MikeKatehar941/status/1284863163062788097,5,"Hugely embarrassing,more like a national scandal!! I bet the true figures are well below 5000 . How can my mother in law die of covid when no cases in the home and doc confirmed dementia!",DarrenPlymouth,1284863163062788097,5887.0
2020-07-19 05:52:02+00:00,,,https://twitter.com/AlanaPayne9/status/1284727677451206661,0,My sister in law is a PSW for patients with dementia and when Covid hit because of my brothers immune system had to go on leave and he has alway been one to help others and fix things but as you know with this shitty disease you can’t do what you use to and he had been alone,ellahjustinclio,1284727677451206661,5900.0
2020-07-19 05:28:30+00:00,,,https://twitter.com/JulieLVNV/status/1284721755358031875,4,My ex husband is in a group home in Phx. He has Parkinson’s w/dementia and he actually survived covid too. My son stands outside his window in a sliver of shade hiding from Phx sun to visit his Dad. It’s heartbreaking. ,JoyceWhiteVance,1284721755358031875,5902.0
2020-07-18 21:35:45+00:00,,,https://twitter.com/LizNorthAZ/status/1284602786349330432,0,My new neighbor told me this a.m. that she had to put her mom (87 w/ dementia) in assisted living in Mesa a month ago. Her mother now has COVID along w/ 11 other residents and unk #of staff. She's heartbroken.,Chance_2O2O,1284602786349330432,5916.0
2020-07-18 20:56:02+00:00,,,https://twitter.com/marciej15/status/1284592791851536385,0,Spent the day with my mum. I have not seen her since February due to Covid. She has dementia but she still remembers me. Thank god! We had a brilliant day sitting in the garden. Hated leaving her but hope to get back down in the next month. ,,1284592791851536385,5919.0
2020-07-18 19:16:49+00:00,,,https://twitter.com/JohnnyBarnes3k/status/1284567820219686912,1,"My mom is in the nursing home with dementia, we have no it been able to see her since all this covid crap started. Bad thing is we can’t talk to her on the phone because she can’t hear us. It’s a sad time.",LEAD_Coalition,1284567820219686912,5928.0
2020-07-18 18:58:17+00:00,,,https://twitter.com/social_always/status/1284563157432905734,0,"Dave, a week ago my Dad at 94 died peacefully in his sleep from old age. He had no illness other than mild dementia and yet, despite not even being examined, let alone tested, his death certificate showed “Covid 19 related”. Explain that.",crazy_newt,1284563157432905734,5934.0
2020-07-18 18:50:25+00:00,,,https://twitter.com/_JuliaMaddox/status/1284561176597233665,0,"Have to say my MIL passed away due to mixed dementia a few weeks ago, and that’s what’s on her death certificate. They couldn’t get away with putting covid on since she was in one of the care homes that have not had any cases at all due to locking down early and good practice",RonnytheT,1284561176597233665,5937.0
2020-07-18 18:17:46+00:00,,,https://twitter.com/heyyimpatty/status/1284552960379363329,0,This is my Mamo she has dementia. We haven't seen her in months because of COVID.I was terrified that she may forget us. We had our first window visit yesterday and this was her reaction to seeing us. Please wear your mask and stay home if you are sick so I can hug my Mamo again ,,1284552960379363329,5941.0
2020-07-18 17:04:19+00:00,,,https://twitter.com/EllieInTheUSA/status/1284534478187180032,1,Sorry on the loss of your Grandpa. My brother has Dementia - both diseases are Robbers. And to say that he died of COVID is outrageous. :( Bless you and your family. May your Grandpa rest in piece. Heaven has another Angel.,Sam2323_43433,1284534478187180032,5944.0
2020-07-18 16:28:51+00:00,,,https://twitter.com/clarksville999/status/1284525550745288709,0,"My point is the combination of an isolating disease like Covid combined with dementia, it’s hard enough for some people with dementia to recognize family but when you cannot see their face or touch their skin. When dementia isolates your memory, then add physical isolation to it",Margare78367448,1284525550745288709,5947.0
2020-07-18 15:07:24+00:00,,,https://twitter.com/markwwilsonmd/status/1284505053290733569,0,"Learning about the deaths of two classmates and seeing a 4 minute heartwrenching video put together about my aunt, who is suffering from dementia (and who caught COVID but did super well with it), is giving me the feels. Sigh.",,1284505053290733569,5955.0
2020-07-18 14:07:05+00:00,,,https://twitter.com/arlycay06/status/1284489876252000256,0,Crying cause I miss my grandma. Her dementia keeps progressing and I can’t see her because of COVID,,1284489876252000256,5958.0
2020-07-18 12:05:37+00:00,,,https://twitter.com/nolanp09/status/1284459305144549376,0,Havent been able to see my fathet since March. He’s 91 with Dementia. On th ither hand the facility he is in has a perfect record with zero cases of Covid on their campus. It prives it can be done!,mnmom808,1284459305144549376,5964.0
2020-07-18 06:06:33+00:00,,,https://twitter.com/PatriotRealm/status/1284368945634394112,0,"Quite a sad article on my blog today - about a man talking about his battle with the authorities over his wife suffering from dementia. While we are focused on covid, life goes on fo these people. ",,1284368945634394112,5986.0
2020-07-18 04:57:56+00:00,,,https://twitter.com/blkjp2011/status/1284351678817263616,0,I lost my mom on 3/14/20 to pnuemonia(covid?) and dementia. Nothing was more difficult than watching the vibrant sophisticated outgoing woman that raised me live her final days gripped by this horrible affliction! ,RealGlenMacnow,1284351678817263616,5989.0
2020-07-18 03:07:58+00:00,,,https://twitter.com/Chloe_Dicaprio/status/1284324001368743937,0,My mum debbie! A care worker for residents with dementia etc risking her life during covid and caught it herself and she was absolutely terrified I’d get it (I didn’t) but she isolated herself in her room for literally a whole week!,AnastasiaK_xoxo,1284324001368743937,5996.0
2020-07-18 00:32:08+00:00,,,https://twitter.com/cheriv1975/status/1284284785628606464,0,"My heart feels your heart! My grandmother had a stroke died from complications soon after, had dementia and her death cert only listed Covid for cause of death, no autopsy.She died alone, scared and ALONE. My rage has no end for the atrocities put on my family.",AJermichael,1284284785628606464,6005.0
2020-07-17 22:16:20+00:00,,,https://twitter.com/EgoAltered02/status/1284250612612378625,0,"My heart goes out to both of you. I watched another deceased person leave on a covered gourney today. Fought COVID, but it destroyed her body. It finally took her 2 months after her initial infection. Dementia? yes. But perfect health before COVID.",n_m_cox1,1284250612612378625,6019.0
2020-07-17 21:58:47+00:00,#panorama,,https://twitter.com/Jules_Holt/status/1284246192310886401,0,"My lovely uncle B, he suffered with dementia and died in a care home from covid. He is featured in a #panorama programme that will air on July 30th xx",,1284246192310886401,6021.0
2020-07-17 21:42:44+00:00,,@XxVCFxX,https://twitter.com/xxtiffycattxx/status/1284242154521595918,0,"My good friend @XxVCFxX just recently lost his father to dementia, struggling to keep bills up to par, can barely keep food on the table AND has recently survived the covid-19 illness and needs help getting back on his feet. His paypal info is in his bio if anyone can help...",pulte,1284242154521595918,6024.0
2020-07-17 21:06:16+00:00,,@BorisJohnson @MattHancock,https://twitter.com/real_gooseman/status/1284232979632529415,0,And also include people like my mother in law 78 with vascular dimentia who had Covid put in the death certificate but without a positive Covid test - absolute farce @BorisJohnson @MattHancock stick your masks,TerryEspiner,1284232979632529415,6029.0
2020-07-17 20:49:31+00:00,,,https://twitter.com/KariFloofFox/status/1284228763971198977,0,Just been told that my ex's father (my kids grandad) has tested positive for Covid-19 and is unlikely to make it through the night. He's 93 and has suffered dementia for years. He was recently hospitalised with a different illness but caught Covid-19 while in the hospital. (1),,1284228763971198977,6033.0
2020-07-17 20:42:40+00:00,,,https://twitter.com/LizzyHewitt09/status/1284227037075562506,0,"50,335 deaths involving Covid19 between March-June this year. Dementia leading cause of death in June, then Heart, then Covid. Personally I’m pleased to see these figures falling. Now, where’s my mask?!",ChrisMcC1871,1284227037075562506,6034.0
2020-07-17 19:16:21+00:00,,,https://twitter.com/Thruppartist/status/1284205314842267648,0,All these figures are suspect until investigated with hindsight. There may prove to be no “excess deaths” (as none of us can die more than once). Dementia appeared on my mums death certificate and I guess thousands of deaths are in effect “dementia with Covid”,becka_newell,1284205314842267648,6042.0
2020-07-17 18:25:48+00:00,,,https://twitter.com/akajdrakeh/status/1284192596386971648,0,"My uncle, who some of you know was admitted to a care home last year for late stage dementia, has been admitted to ICU yesterday with COVID. The prognosis for recovery is not good. If you pray, please say a prayer for him.",,1284192596386971648,6049.0
2020-07-17 17:49:08+00:00,#COVID__19 #COVID19 #NHSEngland #JohnsonMustGo,@PHE_uk,https://twitter.com/RMcNuttUK/status/1284183366238179328,0,"Tested +ve for #COVID__19 , but might have died from aneurysm, cancer or dementia. Perhaps it was old age? Alas, we’ll never know, thanks to the statistical wizards of @PHE_uk. Meanwhile an economy  and  society destroyed. #COVID19 #NHSEngland #JohnsonMustGo",BBCNews,1284183366238179328,6062.0
2020-07-17 17:22:45+00:00,,,https://twitter.com/JakeRobinski/status/1284176729616130050,0,"Yes Kate my friends dad died of heart failure , what was it put down to ? Covid another died of dementia that was also Covid there has been a lot of misreporting",CatharineHoey,1284176729616130050,6066.0
2020-07-17 17:08:15+00:00,,,https://twitter.com/BW400CN/status/1284173077052628992,1,"My aunt died of dementia and old age at 97 a few weeks ago. Her death certificate included “Covid-19” even though the doctor who signed it had never seen her, dead or alive, and had never previously visited the care home where she lived. She was never tested for Covid-19 either.",jclarekneebone,1284173077052628992,6068.0
2020-07-17 17:02:52+00:00,,,https://twitter.com/farmassist/status/1284171725090033665,0,"Hi Glen. My mom has had dementia for almost 10 years, gradually getting worse. She is 90 and in an assisted living facility. I haven’t been able to visit her since March because of COVID. She tested positive for COVID in late May. She’s doing good except for lack of appetite",RealGlenMacnow,1284171725090033665,6070.0
2020-07-17 16:55:43+00:00,,,https://twitter.com/Hunkahunkabubba/status/1284169922986336256,0,Called and talked to my mother that has dementia. I am pretty much the only one she still knows. Then called my little sister who just got out of hospital after major surgery. With the Covid I cannot leave my home due to my mentally handicapped foster guys.,pulte,1284169922986336256,6072.0
2020-07-17 16:52:43+00:00,,,https://twitter.com/yourletdown/status/1284169170750513154,0,i miss being with my grand & great grandparents in person. fuck covid. thankful for zoom but my great grandmama has alzheimer’s  and  dementia so it’s not the same as getting to hold her hand,,1284169170750513154,6073.0
2020-07-17 15:45:59+00:00,,@SamvednaSeniorC @archipi314 @JayashreeDasgu2,https://twitter.com/ompsychiatrist/status/1284152374907383810,2,For those who missed my Facebook live presentation (@SamvednaSeniorC) on Dementia caregiving in Covid times with @archipi314 @JayashreeDasgu2,,1284152374907383810,6086.0
2020-07-17 15:29:56+00:00,,,https://twitter.com/mollymoodles2/status/1284148336128405506,0,My uncle died of dementia in April but had a covid test on his death bed and was postive. His death certificate says he died of covid. Madness,CatharineHoey,1284148336128405506,6089.0
2020-07-17 15:08:10+00:00,,,https://twitter.com/AwwstinTweets/status/1284142860867076104,0,Apparently my fathers side of the family that I havent seen in over a decade all have COVID. Including my 80 year old grandmother with dementia. Wear your fucking masks.,,1284142860867076104,6096.0
2020-07-17 14:33:02+00:00,,,https://twitter.com/RWebster63/status/1284134016191471616,0,"My mom not to have dementia, my son to win his next tournament and this covid to go away",jade78052492,1284134016191471616,6098.0
2020-07-17 14:15:38+00:00,,,https://twitter.com/MikeKatehar941/status/1284129639783374848,0,"My mother in law death was put as covid, no cases in the home Doctor confirmed dementia, but covid was put on death certificate",grenjs,1284129639783374848,6102.0
2020-07-17 11:57:26+00:00,,,https://twitter.com/laughingman91/status/1284094860916662277,0,"Too bloody right. Far too many risks, not enough precaution. When my grandad died of covid in the dementia home it suddenly appeared in, in March, I said bojo and hancock should be hanged. I've calmed down a fair bit since then, but my mind is still made up. ",BethyWillis,1284094860916662277,6113.0
2020-07-17 11:49:47+00:00,,,https://twitter.com/CarpenterKate/status/1284092932828561408,0,"That's not my point, which is that if covid truncates a life by many years you're suggesting all those years of life are irrelevant. Yes, dementia is significant in co-morbidity, but all premature death constitutes a tragedy; those lives matter.",Ringo14563582,1284092932828561408,6114.0
2020-07-17 10:18:50+00:00,,,https://twitter.com/Gautrek1/status/1284070047732957185,0,"Same as my mother in law. Been ill for years. Died due to dementia, pneumonia and covid. Passed 2 tests in 2 weeks failed the 3rd test. So was listed as covid. It makes no sense",procter_neil,1284070047732957185,6123.0
2020-07-17 09:53:38+00:00,,,https://twitter.com/MikeKatehar941/status/1284063702707208199,1,"No it doesn’t, but I will tell you something. I believed this about covid until my mother in law died of dementia, was confirmed by doctor, no cases in the home at all but when got death certificate covid was put as the cause. Now you tell me why that is?",scottm1901,1284063702707208199,6129.0
2020-07-17 09:47:51+00:00,,,https://twitter.com/klmnphd/status/1284062248676347905,0,Poor son. That is a double whammy. Having a father with signs of dementia and COVID.,NBCNews,1284062248676347905,6130.0
2020-07-17 07:47:59+00:00,,,https://twitter.com/petertpan/status/1284032084810637314,0,"1 & 3.... My 84 year old ex father in law... Severe dementia, fell over broke his hip hospitalised (in isolation) and died. No post mortem. Cause of death..... Covid.",lord_preston79,1284032084810637314,6138.0
2020-07-17 07:27:40+00:00,,,https://twitter.com/MikeKatehar941/status/1284026970238595073,2,"Yes Julia it’s true. The home where my mother in law was had no cases whatsoever,Doctor confirmed it was dementia but when got death certificate,covid was put as the cause.",JuliaHB1,1284026970238595073,6140.0
2020-07-17 06:38:55+00:00,,,https://twitter.com/sandycheeks915/status/1284014703300288512,0,"My roommate's mom has been diagnosed with covid. She is elderly, has dementia, and diabetes. Suffered a stroke two months ago. I never ask for prayers but please let her survive this. He will be devastated.",,1284014703300288512,6141.0
2020-07-17 05:45:15+00:00,,,https://twitter.com/dninci/status/1284001198199181318,0,I'm so sorry 💔 Russ. My father had dementia a few years before he passed so I know how heartbreaking it is. I can't imagine the pain of this coupled with Covid. May your dear mother rest in peace.,rschriefer,1284001198199181318,6143.0
2020-07-17 05:09:46+00:00,,,https://twitter.com/GrahamP55198424/status/1283992265266991104,0,"..to anyone but Covid patients causing a massive back log of treatments for people with serious illnesses , to wrecking the economy and people's livelyhoods. Tjeres already been 10.000 non Covid excess deaths among dementia patients",GrahamP55198424,1283992265266991104,6145.0
2020-07-17 04:40:07+00:00,,,https://twitter.com/gayestkid67/status/1283984807207346176,0,"My stepdads dad passed away from covid tonight. He was in a home and was already sick w dementia , but a worker came in and exposed him to covid and he got really Ill, my hearts so heavy for my step dad rn.",,1283984807207346176,6147.0
2020-07-17 03:00:40+00:00,,,https://twitter.com/WBG1955/status/1283959779522564096,0,My mum passed away during Covid from side-effects of dementia. She was much loved and contributed greatly to our lives. Our entire family is mourning her death. How dare you write off the lives of the aged who worked hard to make the country you are privileged to live in!,baysidebeauty1,1283959779522564096,6150.0
2020-07-17 02:57:21+00:00,#SmartNews,@GovRonDeSantis,https://twitter.com/debieegan/status/1283958944780746757,0,"Covid-19 Infections on the Rise in Kids and Teens With School Approaching #SmartNews ⁦@GovRonDeSantis⁩ my friend is a teacher, primary support for her Mom w dementia and disabled child, called me today and told me that she is writing her will. ",,1283958944780746757,6151.0
2020-07-17 02:43:31+00:00,,,https://twitter.com/stinkingflower/status/1283955461994295296,0,"My Mom, 89, died Monday morning. She had tested positive for Covid 19 for 5 weeks and was suffering with dementia. I wasn't able to hold her since March as she was in a nursing home. May our mothers' memories be a blessing.",rschriefer,1283955461994295296,6152.0
2020-07-17 02:25:57+00:00,,,https://twitter.com/CrewsScarlett/status/1283951042821062656,1,I would believe it. My father was in a nursing home here. He had dementia. He passed about 4 months ago. When my sister (who had poa) received his deth cert. It stated he passed from covid yet he passed from heart failure due to dementia. We fought it and the coroner changed it.,NovemberRain100,1283951042821062656,6154.0
2020-07-17 00:46:11+00:00,,,https://twitter.com/SarahHu52237346/status/1283925934781992961,0,Technically that’s impossible because lockdown happened a day after my birthday which is the 22nd of March and I don’t have covid induced dementia as far as I know so get your facts right,piersmorgan,1283925934781992961,6165.0
2020-07-16 23:15:29+00:00,,,https://twitter.com/brendaslynn/status/1283903107483807744,0,"I will certainly pray for them. My cousin's husband is in the hospital. He has vascular dementia  and  suddenly over the weekend, he got much worse  and  combative which is so not him. Of course they checked for covid but was negative. He's in psych ward  and  they are adjusting meds. 1/2",aubdeb,1283903107483807744,6168.0
2020-07-16 22:47:47+00:00,,,https://twitter.com/f8tbug/status/1283896136823177216,0,"My condolences, my mother is suffering from dementia in a facility as well. Covid is ruining our elders lives. My thoughts are with you and your family. Much love ❤️.",bubblewire,1283896136823177216,6172.0
2020-07-16 22:23:29+00:00,,@jackiesearle09,https://twitter.com/ElizabethBurke_/status/1283890024178692101,3,"Today I was inaugurated as Rector of Holsworthy Benefice, thank you @jackiesearle09. This evening a few (Covid rules) celebrated in the Rectory garden. We also raised a glass to my Mum who died from a longish journey with vascular dementia on Monday. A day of mixed feelings. ",,1283890024178692101,6177.0
2020-07-16 21:51:14+00:00,,,https://twitter.com/maloryknoxx/status/1283881907823030278,0,"Just for the record, I have elderly parents with dementia. If my kid brought home covid and passed it to my parents they would be dead. That's the point of this. Open the schools when they can do it safely, do it right, for everyone's kids. HAVE A PLAN.",OkieEleven,1283881907823030278,6178.0
2020-07-16 21:19:38+00:00,,,https://twitter.com/AliMHall/status/1283873955472867329,19,My great uncle died about 6 weeks ago. He was in a care home with dementia and had been poorly for years. Had x2 negative Covid tests before he died...covid was put on his death certificate. Why?,rowlsmanthorpe,1283873955472867329,6182.0
