Unnamed: 0,TweetID,Permalink,To,Text,Date,Retweets,Mentions,Hashtags
1759,1298555717834674177,https://twitter.com/golfgt_1948/status/1298555717834674177,10DowningStreet,Over 5 months of Covid Lickdiwn impacting on elderly in care homes. Some with dementia have completely list recognition of their relatives. NW homes wait for govt guidance. Garden visits nit poss in this weather..advice please.,2020-08-26 09:39:43+00:00,0,,
1760,1298552785508675584,https://twitter.com/ClanmilHousing/status/1298552785508675584,,"Our specialist supported living schemes help people living with dementia continue to lead full, active and meaningful lives within the community. Here’s how they’ve been to staying active and during the COVID-19 pandemic #HomesAtTheHeart",2020-08-26 09:28:04+00:00,2,,#HomesAtTheHeart
1765,1298514715426131969,https://twitter.com/Camlowandslow/status/1298514715426131969,ben4675,"What would be more interesting is understanding the extent to which antibodies are present within the population. Those at real risk from Covid are the elderly, the obese, diabetics and those with comorbitities including dementia.",2020-08-26 06:56:48+00:00,0,,
1766,1298509977041211397,https://twitter.com/2ndNewMoon/status/1298509977041211397,S_J_Cooper,"It's telling BBC has to go so far for Covid_19 fatalities, Sweden is closer, and there it was euthanasia, the BMJ is journal of record for UK medical profession. 10,000 extra dementia deaths in 🇬🇧 over April is where the thing is. ",2020-08-26 06:37:58+00:00,16,,
1767,1298508104808660993,https://twitter.com/lor_merk/status/1298508104808660993,twogreylines,"covid is LITERALLY a chinese virus. it came from Wuhan, China 😭 I don’t get into politics or whatever big orange man and dementia pedo b saying, but since the girl said she’s from “Wuhan” (the stem area of covid) it led to the professor making that bad joke",2020-08-26 06:30:31+00:00,0,,
1770,1298502143666728961,https://twitter.com/tl_dul/status/1298502143666728961,bruins77girl,She lives in some kind of a alternative dementia..&lt;~😳She is so proud of how we came together to fight Covid..really.. ..Hell the assholes refuse in mass not to wear masks. What fucking planet does she call home.,2020-08-26 06:06:50+00:00,1,,
1772,1298492186955329536,https://twitter.com/PhilipRankin/status/1298492186955329536,,COVID-19 and Dementia: Factors affecting patient outcomes and experience along the dementia pathway ,2020-08-26 05:27:16+00:00,0,,
1773,1298489939282157568,https://twitter.com/BarkyMalarkey1/status/1298489939282157568,Aaron_Dodd2,"Yes, aged care IS a mess, but of those that have died, how many had Alzheimer's or dementia?? The regular flu is pretty much a death sentence for those poor folks...but add covid  and  it's an 'emergency'...",2020-08-26 05:18:20+00:00,0,,
1774,1298484752375316482,https://twitter.com/ShellyKW6/status/1298484752375316482,robinzplc,"IKR? Hilarity that the guy w/ “fake” dementia can think to deal w/ COVID  and  the other guy w/ “no dementia” can’t talk, walk or drink water,  and  just keeps killing ppl  and  says- “Yeah they are dying. It is what it is”. I damn near busted a gut laughing! Ya Clown!🤡 Ur Not 2 bright",2020-08-26 04:57:44+00:00,0,,
1775,1298471090197426177,https://twitter.com/Laurena83359117/status/1298471090197426177,,"COVID-19 may increase blood clotting and blockage of brain blood vessels. Update your work at #12thWorldCongressonAlzheimersDisease and Dementia November 09-10, 2020 #Webinarconference #MentalHealth #Neuropsychiatry #Neurosurgery #Neuroimmunology #Neurotransmitters #ClinicalNeurology",2020-08-26 04:03:26+00:00,0,,#12thWorldCongressonAlzheimersDisease #Webinarconference #MentalHealth #Neuropsychiatry #Neurosurgery #Neuroimmunology #Neurotransmitters #ClinicalNeurology
1777,1298469065548234752,https://twitter.com/ilene_pistilli/status/1298469065548234752,danmicovic,Excuse me! Before COVID was brought to our country we all were thriving. If he doesn't get in this will be a third world country within two years. There will be nothing left but monopolies and BIG BIG BIG government. You are considering electing a man with dementia!,2020-08-26 03:55:24+00:00,0,,
1780,1298451397344743428,https://twitter.com/MUSICBARRETO1/status/1298451397344743428,,"Mars? A vaccine for COVID 19, cure for Cancer, Diabetes, Dimentia and all deseases, should be a priority.",2020-08-26 02:45:11+00:00,0,,
1781,1298439382647468033,https://twitter.com/sierra_sps/status/1298439382647468033,,"@joesimitian great job with your COVID town halls!! Keep it up. As a very young 70’ish woman with a sister with dementia in an assisted living home here in San Jose and tested COVID+’, I like to keep on top of of the science, and the status of the virus in the county. ....",2020-08-26 01:57:27+00:00,0,@joesimitian,
1783,1298436592906973187,https://twitter.com/Jack08J/status/1298436592906973187,NickFierro,"Covid’s over. This weekend they are expecting up to 50,000 people in some cities “protesting”. It’s all political circle jerk at this point. God help us if that dementia patient tries to lockdown the country again.",2020-08-26 01:46:22+00:00,0,,
1785,1298427320500473857,https://twitter.com/athinvestments/status/1298427320500473857,,"@larry_kudlow get off the air and get back to the bottle. It's sad to see dementia hit you so hard and so fast! Pathetic man! Sadly! 😬🤬 Covid is still here, boomer! Fuck! Old ass ideological thoughts. Hey @CNBC miss this covidiot??",2020-08-26 01:09:31+00:00,0,@larry_kudlow @CNBC,
1787,1298416871977385984,https://twitter.com/signingagent1/status/1298416871977385984,FernandoAmandi,It's the dementia maybe Cuomo can get her a room in one of his elder care nursing homes that were so Covid-19 effective. @DineshDSouza,2020-08-26 00:28:00+00:00,0,@DineshDSouza,
1789,1298401415656804353,https://twitter.com/TrikBek/status/1298401415656804353,TheEconomist,"The consequences of having millions infected and becoming long haulers, or chronic covid, will change the world health. In the next few years the clinical effects of covid will become a specific line of research, like cancer or heart disease or dementia... ",2020-08-25 23:26:35+00:00,0,,
1794,1298362724452270082,https://twitter.com/brexitblog_info/status/1298362724452270082,LBC,Why? What about the thousands more who died of heart disease or cancer? Or in road accidents? Or dementia? Or flu? Fetishising Covid is one of the reasons we got into this horrendous mess and still haven’t got out of it. Scoring cheap political points is even worse. ,2020-08-25 20:52:50+00:00,12,,
1795,1298361442614358016,https://twitter.com/michaelstaine16/status/1298361442614358016,luckymummy1001,The gov are very good at saying dementia with chronic heart disease at 89 has played a smaller role in the death! The reality is likely that person only contracted Covid while attending for that illness! They are after all in a shielded category! And prevalence is 2200/1.,2020-08-25 20:47:44+00:00,0,,
1797,1298358167231852549,https://twitter.com/q57355544/status/1298358167231852549,CongressmanLid1,"Covid will put the elderly in a premature grave. Not heart disease, cancer, dementia or just aging - but Covid. Got it. Best keep all those kiddos locked up forever then.",2020-08-25 20:34:44+00:00,0,,
1799,1298354077378793482,https://twitter.com/DiverseAlz/status/1298354077378793482,,"Question 5 What does all this mean with a shift towards e-consultations and e-care thanks to Covid in part? Imagine if we check our inboxes one time to get a reply to a consult that says ""it's just the dementia."" The information we put on the forms will matter #diversealz",2020-08-25 20:18:28+00:00,4,,#diversealz
1802,1298342994576375813,https://twitter.com/war_on_nwo/status/1298342994576375813,,What do you do when 1. Your Candidate has Dementia 2. Spent 47 years in Gov. but did nothing good 3. Your Mail in Voting Scam is now stopped 4. Your Covid Hoax is Floundering 5. Everyone Hates you ideas except College Kids YOU CONTEST THE ELECTION TO MUDDY THE WATERS!! DNC🤣,2020-08-25 19:34:26+00:00,0,,
1805,1298321358787682307,https://twitter.com/sbclpsychiatry/status/1298321358787682307,PCC_CNSDisord,Interesting case report about delirium and COVID infection in a patient with Dementia. ,2020-08-25 18:08:28+00:00,0,,
1806,1298312946595094529,https://twitter.com/Curlerlaw/status/1298312946595094529,,"Isolation, Disruption and Confusion: Coping With Dementia During COVID-19 ",2020-08-25 17:35:02+00:00,0,,
1807,1298311293078732801,https://twitter.com/unpoptheories/status/1298311293078732801,Abbey0414,"I wonder what sort of brain disorder you have to have to go bankrupt 6 times, threaten to sue people if they release your transcripts and suggest maybe a lil Lysol in your vein could kill COVID? 🤔 oh and let’s not forget the light, maybe on the inside. Dementia or dumb? ",2020-08-25 17:28:28+00:00,0,,
1808,1298309424440909825,https://twitter.com/smiletlc/status/1298309424440909825,,Another great afternoon at Lancashire Canal Cruises. keeping people connected in a Covid safe way is even more important for those who are affected by dementia. 💕🌈💕. #makingadifference #love #community #stayingconnected #stimulation #positivewellbeing,2020-08-25 17:21:02+00:00,0,,#makingadifference #love #community #stayingconnected #stimulation #positivewellbeing
1815,1298279406260178945,https://twitter.com/LowCarbTruthPhD/status/1298279406260178945,,"Fox News/CNN should have a daily 30 min Low Carb Medical Nutrition show. Large 60+ age demographic and could discuss the latest news in obesity /T2D linked to dementia and immunity/better outcomes if infected with COVID, etc Just not sure how their sponsors would feel about this",2020-08-25 15:21:45+00:00,1,,
1816,1298275281401151488,https://twitter.com/JDementiaCare/status/1298275281401151488,,A new cross country report on impact and mortality of COVID-19 on people living with dementia. This report offers a list of short-term  and  long-term actions needed to ensure that people with dementia are not being left behind in this pandemic or future ones. ,2020-08-25 15:05:22+00:00,0,,
1818,1298272491337420800,https://twitter.com/DiverseAlz/status/1298272491337420800,,If interested in Virtual support technologies for people with dementia @jazette_j (USA) is doing research in this area incl Covid impact due to closure of services. Will be good to compare findings with @CatherineTalb CatherineTalb @ClarissaGiebel #Diversealz cc @LTCcovid,2020-08-25 14:54:17+00:00,3,@jazette_j @CatherineTalb @ClarissaGiebel @LTCcovid,#Diversealz
1819,1298268116888072192,https://twitter.com/BibliotecaFleni/status/1298268116888072192,,[𝐏𝐫𝐨𝐝𝐮𝐜𝐜𝐢𝐨́𝐧 𝐂𝐢𝐞𝐧𝐭𝐢́𝐟𝐢𝐜𝐚 𝐅𝐥𝐞𝐧𝐢] Living with dementia: increased level of caregiver stress in times of COVID-19 ,2020-08-25 14:36:54+00:00,0,,
1820,1298264500408213504,https://twitter.com/jazette_j/status/1298264500408213504,DiverseAlz,Yes definitely! I’m actually working on that now. This work began before Covid and has amplified since. People with dementia who once went to support groups regularly no longer have that access or it’s difficult because technology.,2020-08-25 14:22:32+00:00,0,,
1822,1298262708878372870,https://twitter.com/SPeternell/status/1298262708878372870,LegalizeitLala,He’s rushing the covid vaccine plus he’s high on adderal and in the throws of dementia. I don’t think he’s your man.,2020-08-25 14:15:25+00:00,0,,
1823,1298262590208921602,https://twitter.com/HurwitzFine/status/1298262590208921602,,Hurwitz & Fine's latest Medical & Nursing Home Liability alert contains updates on: ➡️ Federal Court Strikes Down DOL Regulations on COVID-19 Paid Leave ➡️ The Virus and The Dementia Unit ➡️ NYS Legislature Hearings on Nursing Home Pandemic Response Continue ...and more.,2020-08-25 14:14:56+00:00,0,,
1825,1298260299867275264,https://twitter.com/CooperCeclarke8/status/1298260299867275264,Against_3G,"Hello, I do wear a mask but definitely no hugging. The care home has remained clear of COVID and intends staying that way. It's all sad and bad for mental health of old people with dementia x",2020-08-25 14:05:50+00:00,0,,
1826,1298259531995033605,https://twitter.com/UTHealthStroke/status/1298259531995033605,,"When Covid-19 hits the brain, it can cause strokes, psychosis and a dementia-like syndrome, new survey shows | @statnews",2020-08-25 14:02:47+00:00,1,@statnews,
1832,1298249484435038208,https://twitter.com/PhilipRawlings4/status/1298249484435038208,olivepress,"Seeing as you’re given us daily figures of covid, how about cancer? Dementia? Maybe add how many ppl are in hospital with these disease?! Or sent home to be looked after by themselves or lucky to enough someone unpaid. Also deaths per day compared to Covid. Thanks!!!!",2020-08-25 13:22:52+00:00,0,,
1835,1298241795311259648,https://twitter.com/kgusler/status/1298241795311259648,,Report Finds COVID-19 Has Disproportionately Impacted Dementia Patients - ,2020-08-25 12:52:18+00:00,0,,
1836,1298239708003270656,https://twitter.com/MairiMaz/status/1298239708003270656,,"@scotgov @GrahamEllis247 @ScotGovFM @JeaneF1MSP @NeilFindlay_MSP @afneil #dementia #humanrights #CareHomeRelativesScotland We are not 'visitors', we are family. One of the sacrifices made to allow pubs  and  schools to reopen  and  penalised for discharge of Covid patients to care homes? ",2020-08-25 12:44:01+00:00,0,@scotgov @GrahamEllis247 @ScotGovFM @JeaneF1MSP @NeilFindlay_MSP @afneil,#dementia #humanrights #CareHomeRelativesScotland
1837,1298234349192654848,https://twitter.com/LynStaunton/status/1298234349192654848,Joannespekmaher,"Hi Jo, ask @lpoolcouncil if they will take responsibility for any resident at Millvina or Brushwood care homes who contract COVID due to the massive footfall of social workers who are going into the homes to assess Dementia residents without permission of families @LivEchonews",2020-08-25 12:22:43+00:00,6,@lpoolcouncil @LivEchonews,
1838,1298233154688385024,https://twitter.com/Millsmumm/status/1298233154688385024,DarkBlondAngel,"What excess deaths? And funny how no one died of dementia or pneumonia anymore, only covid. International agencies like the WHO adviced all govts and gave monetary incentives to follow lockdown procedures detrimental to their economies  and  societies in the name of public good.",2020-08-25 12:17:58+00:00,0,,
1839,1298231766847754250,https://twitter.com/Joannespekmaher/status/1298231766847754250,,Is there anyway legally we can refuse entry of social workers going into dementia homes. They pose a covid risks to our loved ones. #theirvoice @MerseyPolice,2020-08-25 12:12:27+00:00,8,@MerseyPolice,#theirvoice
1842,1298224217192882177,https://twitter.com/GhislaineM29/status/1298224217192882177,EileenW74334167,"No I don’t have personal knowledge I can share - but I don’t expect you’ll have to look to far to find some - good luck and I hope highlighting it gives it the attention it deserves as Covid isn’t the biggest killer out there - it’s dementia, heart disease, stoke and cancer",2020-08-25 11:42:27+00:00,0,,
1844,1298218824538427393,https://twitter.com/blgmind/status/1298218824538427393,,"It is with deep sadness that we have concluded a consultation regarding the closure of the MindCare Dementia Support Centres, which closed due to Covid-19 on 18 March 2020 and will sadly not reopen. ",2020-08-25 11:21:02+00:00,0,,
1845,1298213138958098433,https://twitter.com/LynStaunton/status/1298213138958098433,,@JPonpolitics I would love the opportunity to tell you about 2 care homes costing £16 million pounds only opened in Liverpool 9 months ago and Closing in October evicting 83 vulnerable Dementia victims into dirty unhygienic old Covid Care homes. Families fight back #Theirvoice,2020-08-25 10:58:26+00:00,0,@JPonpolitics,#Theirvoice
1846,1298212805687021568,https://twitter.com/VictoriaHenniga/status/1298212805687021568,,"Just helped to Covid test all of the residents in a care home. Dementia is so cruel, unpleasant experience anyway and heartbreaking that they do not understand what or why you are doing it 💔",2020-08-25 10:57:07+00:00,0,,
1848,1298211543771996160,https://twitter.com/LynStaunton/status/1298211543771996160,,@THEJamesWhale would love the opportunity to tell you about 2 care homes costing £16 million pounds only opened one Liverpool 9 months ago and Closing in October evicting 83 vulnerable Dementia victims into dirty unhygienic old Covid Care homes. Families fight back #Theirvoice,2020-08-25 10:52:06+00:00,0,@THEJamesWhale,#Theirvoice
1850,1298203271379726339,https://twitter.com/ih8evrybdy/status/1298203271379726339,MattHancock,Translation: Everyone will be screened in their workplace for Covid Pandemic Denial Disorder. There are no other mental health problems just like there are no other physical health problems. Cancer=covid Dementia=covid CHD=covid COPD=covid Pneumonia=covid Diabetes=covid! ,2020-08-25 10:19:14+00:00,2,,
1852,1298200495534878721,https://twitter.com/onaseriousnote/status/1298200495534878721,ExpressGilo,"10,000 extra non COVID dementia deaths from lack of social contact/ isolation..in a month . Shocking.!... God knows what the overall total is...stories like these are now being suppresed ..lockdown impacts will prove more fatal than COVID. ",2020-08-25 10:08:12+00:00,0,,
1855,1298189231853129729,https://twitter.com/clhclhhiggsees/status/1298189231853129729,,@WelshGovernment @PublicHealthW how are you going to ensure equality for those with cognitive issues to access advice and guidance. Example a person living with dementia receives a shielding letter due to health issues.Thinks letter means they have covid. Think outside the box!!,2020-08-25 09:23:26+00:00,0,@WelshGovernment @PublicHealthW,
1856,1298187617943650305,https://twitter.com/onaseriousnote/status/1298187617943650305,AlistairHaimes,"10,000 Non Covid extra dementia deaths in one month..!..Truly shocking..how many overall..the impacts of the lockdown will prove more fatal than the virus. ",2020-08-25 09:17:01+00:00,0,,
1858,1298185233532166144,https://twitter.com/onaseriousnote/status/1298185233532166144,ProfKarolSikora,"The impacts of the lockdown will by far exceed Covid deaths..big rises in cancer deaths etc.. and  this shocking stat...10,000 extra non Covid dementia deaths in one month from isolation.God knows how many have died over the whole period. ",2020-08-25 09:07:33+00:00,0,,
1859,1298177203209940992,https://twitter.com/sarahz911/status/1298177203209940992,ememess,Didn’t she have the Covid? Maybe this is a rare lasting complication. Dementia and yelling.,2020-08-25 08:35:38+00:00,0,,
1862,1298162374206197761,https://twitter.com/onaseriousnote/status/1298162374206197761,mattletiss7,"The impacts of lockdown are shocking & will continue for years to come including big spikes in cancer deaths etc ...the extra 10,000 non Covid dementia deaths in a month because of isolation is a truly awful stat. ",2020-08-25 07:36:43+00:00,0,,
1868,1298156678609883136,https://twitter.com/LawfulRebelli0n/status/1298156678609883136,cakeisamadeupdr,It's sad he died. I lost two relatives. Both died of dementia but they tried to say it was covid. They were lying.,2020-08-25 07:14:05+00:00,0,,
1869,1298154225520857088,https://twitter.com/KatzAngie/status/1298154225520857088,,"From cancer and Covid to dementia, BAME patients are shamefully more at risk ",2020-08-25 07:04:20+00:00,0,,
1871,1298145468187172864,https://twitter.com/Laurena83359117/status/1298145468187172864,,"Innovative approaches to defeat alzheimers disease and dementia, and special steps to be taken during COVID-19 #alzheimers2020 #dementia #stroke #neurologicaldisorders #callforpapers Email: neuro@expert-meetings.com",2020-08-25 06:29:32+00:00,0,,#alzheimers2020 #dementia #stroke #neurologicaldisorders #callforpapers
1872,1298144176291196928,https://twitter.com/Laurena83359117/status/1298144176291196928,,Book your slot at #12thWorldCongressonAlzheimersDisease and Dementia and share your research in the field of #Neurology and #Neuroscience in our webinar conference. #Neuro_Nanotechnology #Pediatric_Neurology #Neuropsychiatry #Covid_19 #covid19outbreak,2020-08-25 06:24:24+00:00,0,,#12thWorldCongressonAlzheimersDisease #Neurology #Neuroscience #Neuro_Nanotechnology #Pediatric_Neurology #Neuropsychiatry #Covid_19 #covid19outbreak
1875,1298126255955435520,https://twitter.com/petitetreelites/status/1298126255955435520,Progressive_Con,"Go work in ICU, help dig mass graves, work in a Dementia wing where short staffed most times, then go and get a real job, rather than shit stirring vulnerable people. Pandemic, global, lowering transmissions, do you really believe COVID will just go away? Eva Health Care Worker. ",2020-08-25 05:13:12+00:00,0,,
1879,1298080841617362945,https://twitter.com/haiku_poet/status/1298080841617362945,CraigSh8,Indeed. His dementia is greater. The covid death toll is greater. His waistline is greater.,2020-08-25 02:12:44+00:00,0,,
1880,1298070481094864896,https://twitter.com/heidiponyrider/status/1298070481094864896,jamie1971,"He could also have Lewis Dementia. If he got Covid April, he'd have to have had to fight it off himself. We didn't have any treatments really except HCQ, and if he'd been out long enough to cause brain damage, he'd have been dead. He's been deteriorating for a while.",2020-08-25 01:31:34+00:00,0,,
1885,1298057927723491328,https://twitter.com/Priorhockey/status/1298057927723491328,JustineGiosa,We need to do better ..what has transpired through COVID is cruel and inhumane. To take away the support system of those with Dementia and other illnesses was just WRONG @fordnation @DrFullertonMPP @ToddSmithPC,2020-08-25 00:41:41+00:00,0,@fordnation @DrFullertonMPP @ToddSmithPC,
1888,1298054936307961857,https://twitter.com/sammyb_121/status/1298054936307961857,C4mi13,"I haven’t ‘proved your point’, what is your point? So what they’re not contagious? You’d honestly rather have cancer, dengue or dementia then covid? If you would then you’re even more stupid than you sound. The people who are dying from covid would have died fairly soon anyway",2020-08-25 00:29:48+00:00,0,,
1899,1298027241918681090,https://twitter.com/faster340/status/1298027241918681090,,@DRZ_BAKER My wife has been trying to schedule covid test. She has taken 2 tests last 2 weeks because she needs the results to see her mom with dementia in assisted living. The last 2 tests were in the pulmonary care office in lake success. Today she tried to schedule the test,2020-08-24 22:39:45+00:00,0,@DRZ_BAKER,
1900,1298025595352182784,https://twitter.com/50to39/status/1298025595352182784,,"The minister did know death numbers, he also couldn't remember if he'd had a conversation with the committee about Covid affects in aged care and if they should, maybe come up with a plan? If I said I couldn't remember convos' I'd be tested for dementia  and  be in a nursing home",2020-08-24 22:33:12+00:00,0,,
1903,1298019111583309824,https://twitter.com/fullbabb/status/1298019111583309824,jb65e13li,"Thats because some of those with dementia, heart disease etc have been killed off by covid",2020-08-24 22:07:26+00:00,0,,
1920,1297962427301101575,https://twitter.com/RooneyToomey/status/1297962427301101575,,In the fight to keep our elderly in care homes safe from COVID-19 many have emerged without a voice. The damage caused after 3 months of isolation with many Dementia sufferers unable to understand why their families have disappeared can never be repaired ,2020-08-24 18:22:12+00:00,2,,
1921,1297949644073381890,https://twitter.com/SJRyan10/status/1297949644073381890,acherry13,Why is ur hypocrite DemocRAT candidate(Joey) for pres NEVER been tested ? Maybe it is because he would test POSITIVE for Alzheimer's or Dimentia but it would be counted as a COVID 19 case!!,2020-08-24 17:31:24+00:00,0,,
1922,1297949199661752320,https://twitter.com/music_fan2020/status/1297949199661752320,JeriCubs16,"I still wonder why Robert died. COVID? Poisoned? Dementia? Why is it being kept secret, especially since they held the funeral so publicly (for a photo op) at the WH?",2020-08-24 17:29:38+00:00,0,,
1926,1297928163163426821,https://twitter.com/erecasner/status/1297928163163426821,RexChapman,"Yeah this one is real and hit home @RexChapman... Dementia/Alzheimers is a terrible disease, may God bless all the families that love ones are living with this, everyday is a challenge especially in this Covid-19 era🙏🏾🙏🏾🙏🏾 ",2020-08-24 16:06:03+00:00,0,@RexChapman,
1928,1297923433876029446,https://twitter.com/_nathy/status/1297923433876029446,GLOOMYCL0CK,"Thank you so much, twin... ❤️❤️❤️ She'd been suffering a lot because of the schizophrenia and dementia, she didn't need the covid to make her suffer even more... We had to beg for a hospital bed, it was terrible... Love you too and you take care too, please; ❤️❤️❤️",2020-08-24 15:47:15+00:00,0,,
1931,1297910652179226626,https://twitter.com/pjteacher55/status/1297910652179226626,Vladthe40185434,Read a newspaper. No excuse for this now. Florida is a death trap COVID-19 turned their Miami Springs nursing home into a death trap. The virus killed 52u have dementia? I just sent this to you.,2020-08-24 14:56:28+00:00,0,,
1934,1297905124329824256,https://twitter.com/BridgeGwep/status/1297905124329824256,,"COVID-19 has upended the lives of people with dementia, limiting their interactions with others and complicating matters for their caregivers. ",2020-08-24 14:34:30+00:00,0,,
1939,1297894351067131905,https://twitter.com/CHAIN_Network/status/1297894351067131905,,Impact and mortality of #COVID-19 on people living with #dementia: cross-country report @LTCcovid,2020-08-24 13:51:41+00:00,4,@LTCcovid,#COVID #dementia
1942,1297886902998138881,https://twitter.com/MeddlinMegs/status/1297886902998138881,_Phoenix_ind,"Why would we trust a racist pedophile with dementia on what he thinks will “cure” COVID? It’s a complete waste of time, he has no medical training.",2020-08-24 13:22:05+00:00,0,,
1943,1297875679392997376,https://twitter.com/mamamonti/status/1297875679392997376,AllisonMY,"EVERY death was listed COVID or with COVID. Even people who died from Dementia, cancer etc. The numbers are skewed.",2020-08-24 12:37:29+00:00,0,,
1944,1297865260901294080,https://twitter.com/nicolar81011591/status/1297865260901294080,alzheimerssoc,We have 2 purpose built dementia care homes been open 9 mths an got told Thursday they r closing we r covid free care homes and now they r kicking r residents out for most of them this is there second move in a year it’s 💔 for families an staff to have to do this again ,2020-08-24 11:56:06+00:00,3,,
1945,1297863527181451269,https://twitter.com/Manish_05Singh/status/1297863527181451269,SkyNews,"Will cranky list out those - dying of cancer - dying of cardio diseases - dying of flu - dying of dementia - dying of various mental problems . . - unable to get a diagnosis for cancer, diabetes, dementia ....therefore life shortened COVID has become a religion. Dangerous one ",2020-08-24 11:49:12+00:00,0,,
1946,1297861567523033089,https://twitter.com/novel_nurse/status/1297861567523033089,Live4derby,I had a patient who was being ruled out for COVID spit on me twice a few weeks ago - so disgusting. He had dementia so not sure how much he knew of what he was doing.,2020-08-24 11:41:25+00:00,0,,
1948,1297860150519197696,https://twitter.com/nightingalesmed/status/1297860150519197696,,"Across the world, long-term care facilities have reported high number of #Covid_19 deaths.Timely safety precautionary measures, detailed protocols, changes in infrastructure and commitment of staff, NMT has been successfully caring for 144 #elders with #dementia. ",2020-08-24 11:35:47+00:00,2,,#Covid_19 #elders #dementia
1951,1297854099954765827,https://twitter.com/RoittoHM/status/1297854099954765827,,”An overview on the profound impact of COVID‐19 upon older people with Alzheimer's disease and other dementias and the challenges encountered in management of dementia in different health‐care settings during the COVID‐19 pandemic.” ⬇️ ,2020-08-24 11:11:45+00:00,0,,
1952,1297850833904820224,https://twitter.com/Steve19541954/status/1297850833904820224,,"@Iromg Outstanding show! Sorry about this but here it is again. I cannot see how those 28,095 can be attributed to covid underlying conditions will include, cancer, heart disease, dementia etc all are life threatening. Only 1,390 can count as covid.Many did not even have tests. ",2020-08-24 10:58:46+00:00,0,@Iromg,
1958,1297825031364517889,https://twitter.com/settle1967/status/1297825031364517889,Peter_Shilton,"He’s been in power a little over 12 months, he didn’t have Covid never mind nearly die from it. I’d call bull shit on the baby. It’s all sob and awe stories to make him look palatable to the public. I know your getting on a bit Peter but you been checked for dementia?",2020-08-24 09:16:14+00:00,0,,
1960,1297814996961726464,https://twitter.com/chippawa70/status/1297814996961726464,NYGovCuomo,"Just lost a granddaughter her husband and 1 yr old grandson because I shared to much on FB re Covid 19, I’m to militant. At a time when husband had dementia, feeling sad/ angry at same time.",2020-08-24 08:36:22+00:00,0,,
1965,1297792806451216384,https://twitter.com/MarilynShephe15/status/1297792806451216384,Paul_Karp,"Why is it a tragedy for those few hundred and not the other 90k who have died this yr, it cannot be peddled that they died of covid, the original covid virus is long gone, now it's no more than a cold, they died of old age, dementia, neglect like all the others, shame on you all",2020-08-24 07:08:11+00:00,0,,
1966,1297790505015586816,https://twitter.com/jerkitcircus/status/1297790505015586816,JradRabel,I won't believe anything he says unless it's him saying he's a racist rapist crooked politician with full blown dementia. And he has been huffing women's shampooed hair in his basement for most of this covid nonsense.,2020-08-24 06:59:02+00:00,0,,
1967,1297786630518931456,https://twitter.com/triveselo/status/1297786630518931456,sidherian,"100% correct. RN's to 130 people is the norm, not an aberration caused by covid-19. Covid-19 has highlighted the atrocious neglect in the aged care sector. I know personally of a case where a dementia patient's ears were infested with maggots from an untreated infection - in 2013",2020-08-24 06:43:39+00:00,0,,
1968,1297772636718718977,https://twitter.com/Jacquibruce9/status/1297772636718718977,BrexitDoncNorth,"Omg! This is scary news, wonder how long our scientist's have known this? There's a large % of our children to OAPs that have had vaccines and soon we will all be expected to have a covid 19 one, very scary indeed! Could explain the rise in dementia sufferer's if true!",2020-08-24 05:48:02+00:00,0,,
1969,1297762339333091328,https://twitter.com/screwthechew/status/1297762339333091328,Acyn,"Uh oh, full on dementia here. Literally a couple months ago he was saying Dems were too busy impeaching and not focused on Covid-19. ",2020-08-24 05:07:07+00:00,0,,
1973,1297739549380993025,https://twitter.com/BarkyMalarkey1/status/1297739549380993025,oneloveonewrld,Any old person with either dementia or Alzheimer's WILL die...a cold could kill them...but mark it down to covid 🤦‍♀️ ,2020-08-24 03:36:34+00:00,0,,
1977,1297715291653378048,https://twitter.com/AgingInHarmony/status/1297715291653378048,,"Feeling stressed taking care of a loved one with dementia? Join virtual workshop “CARE Strategies: Caregiving in the Time of Covid” on Tuesday, August 25, 6-7 PM. Free online event, but must register at ",2020-08-24 02:00:10+00:00,0,,
1983,1297676549387255809,https://twitter.com/baysidebeauty1/status/1297676549387255809,PaulMeekPerth,You should be more furious that the risk of covid is vanishingly small for the bulk of the population yet we are under curfew for the sake of a few over 85s with dementia who could easily have been carried off by flu if not covid. The overreaction is the thing to be angry about.,2020-08-23 23:26:13+00:00,0,,
1984,1297675003291475969,https://twitter.com/ifnotforyou1/status/1297675003291475969,EpochTimes,I'm more concerned with the dementia then covid ,2020-08-23 23:20:05+00:00,0,,
1986,1297670160694878211,https://twitter.com/jhinton_/status/1297670160694878211,Politics_Polls,@SteveDeaceShow #wow @DeaceProducer @DeaceOnline - with all the covid dumbassery and he’s still closing the gap!! People don’t wanna vote for dementia!! ,2020-08-23 23:00:50+00:00,0,@SteveDeaceShow @DeaceProducer @DeaceOnline,#wow
1987,1297660642653077504,https://twitter.com/mark_morand/status/1297660642653077504,NBCNews,"The report shouldn't say that the deaths were linked to Covid. They should have said, Deaths linked to Heart Disease, Lung Cancer, advanced Diabetes, forced Intubation, accidents, and Dementia. Related to Covid means they died being presumed positive.",2020-08-23 22:23:01+00:00,0,,
